"cat01_code","(F002-24-006)集計項目","area_code","(F002-24-1)全国農業地域・都道府県","unit","value"
"016","気象被害_日照不足_被害量","N0012","沖縄","ｔ","102"
"016","気象被害_日照不足_被害量","01000","北海道","ｔ","－"
"016","気象被害_日照不足_被害量","02000","青森県","ｔ","2110"
"016","気象被害_日照不足_被害量","03000","岩手県","ｔ","4760"
"016","気象被害_日照不足_被害量","04000","宮城県","ｔ","3870"
"016","気象被害_日照不足_被害量","05000","秋田県","ｔ","13000"
"016","気象被害_日照不足_被害量","06000","山形県","ｔ","15300"
"016","気象被害_日照不足_被害量","07000","福島県","ｔ","1840"
"016","気象被害_日照不足_被害量","08000","茨城県","ｔ","－"
"016","気象被害_日照不足_被害量","09000","栃木県","ｔ","19300"
"016","気象被害_日照不足_被害量","10000","群馬県","ｔ","－"
"016","気象被害_日照不足_被害量","11000","埼玉県","ｔ","－"
"016","気象被害_日照不足_被害量","12000","千葉県","ｔ","440"
"016","気象被害_日照不足_被害量","13000","東京都","ｔ","－"
"016","気象被害_日照不足_被害量","14000","神奈川県","ｔ","－"
"016","気象被害_日照不足_被害量","15000","新潟県","ｔ","－"
"016","気象被害_日照不足_被害量","16000","富山県","ｔ","－"
"016","気象被害_日照不足_被害量","17000","石川県","ｔ","－"
"016","気象被害_日照不足_被害量","18000","福井県","ｔ","1000"
"016","気象被害_日照不足_被害量","19000","山梨県","ｔ","389"
"016","気象被害_日照不足_被害量","20000","長野県","ｔ","－"
"016","気象被害_日照不足_被害量","21000","岐阜県","ｔ","55"
"016","気象被害_日照不足_被害量","22000","静岡県","ｔ","400"
"016","気象被害_日照不足_被害量","23000","愛知県","ｔ","3080"
"016","気象被害_日照不足_被害量","24000","三重県","ｔ","1560"
"016","気象被害_日照不足_被害量","25000","滋賀県","ｔ","693"
"016","気象被害_日照不足_被害量","26000","京都府","ｔ","270"
"016","気象被害_日照不足_被害量","27000","大阪府","ｔ","－"
"016","気象被害_日照不足_被害量","28000","兵庫県","ｔ","5690"
"016","気象被害_日照不足_被害量","29000","奈良県","ｔ","5"
"016","気象被害_日照不足_被害量","30000","和歌山県","ｔ","600"
"016","気象被害_日照不足_被害量","31000","鳥取県","ｔ","289"
"016","気象被害_日照不足_被害量","32000","島根県","ｔ","760"
"016","気象被害_日照不足_被害量","33000","岡山県","ｔ","3490"
"016","気象被害_日照不足_被害量","34000","広島県","ｔ","1190"
"016","気象被害_日照不足_被害量","35000","山口県","ｔ","3420"
"016","気象被害_日照不足_被害量","36000","徳島県","ｔ","3290"
"016","気象被害_日照不足_被害量","37000","香川県","ｔ","2000"
"016","気象被害_日照不足_被害量","38000","愛媛県","ｔ","4390"
"016","気象被害_日照不足_被害量","39000","高知県","ｔ","3780"
"016","気象被害_日照不足_被害量","40000","福岡県","ｔ","6130"
"016","気象被害_日照不足_被害量","41000","佐賀県","ｔ","10000"
"016","気象被害_日照不足_被害量","42000","長崎県","ｔ","1510"
"016","気象被害_日照不足_被害量","43000","熊本県","ｔ","10900"
"016","気象被害_日照不足_被害量","44000","大分県","ｔ","6610"
"016","気象被害_日照不足_被害量","45000","宮崎県","ｔ","9390"
"016","気象被害_日照不足_被害量","46000","鹿児島県","ｔ","7360"
"016","気象被害_日照不足_被害量","47000","沖縄県","ｔ","102"
"016","気象被害_日照不足_被害量","N0013","関東農政局","ｔ","20500"
"016","気象被害_日照不足_被害量","N0014","東海農政局","ｔ","4700"
"016","気象被害_日照不足_被害量","N0015","中国四国農政局","ｔ","22600"
"017","気象被害_高温障害_被害面積","N0001","全国","ha","454600"
"017","気象被害_高温障害_被害面積","N0002","北海道","ha","1190"
"017","気象被害_高温障害_被害面積","N0003","都府県","ha","453400"
"017","気象被害_高温障害_被害面積","N0004","東北","ha","126600"
"017","気象被害_高温障害_被害面積","N0005","北陸","ha","141000"
"017","気象被害_高温障害_被害面積","N0006","関東・東山","ha","68500"
"017","気象被害_高温障害_被害面積","N0007","東海","ha","25800"
"017","気象被害_高温障害_被害面積","N0008","近畿","ha","25700"
"017","気象被害_高温障害_被害面積","N0009","中国","ha","37200"
"017","気象被害_高温障害_被害面積","N0010","四国","ha","9010"
"017","気象被害_高温障害_被害面積","N0011","九州","ha","19500"
"017","気象被害_高温障害_被害面積","N0012","沖縄","ha","－"
"017","気象被害_高温障害_被害面積","01000","北海道","ha","1190"
"017","気象被害_高温障害_被害面積","02000","青森県","ha","－"
"017","気象被害_高温障害_被害面積","03000","岩手県","ha","220"
"017","気象被害_高温障害_被害面積","04000","宮城県","ha","1780"
"017","気象被害_高温障害_被害面積","05000","秋田県","ha","48200"
"017","気象被害_高温障害_被害面積","06000","山形県","ha","54300"
"017","気象被害_高温障害_被害面積","07000","福島県","ha","22100"
"017","気象被害_高温障害_被害面積","08000","茨城県","ha","1200"
"017","気象被害_高温障害_被害面積","09000","栃木県","ha","－"
"017","気象被害_高温障害_被害面積","10000","群馬県","ha","3340"
"017","気象被害_高温障害_被害面積","11000","埼玉県","ha","31400"
"017","気象被害_高温障害_被害面積","12000","千葉県","ha","27800"
"017","気象被害_高温障害_被害面積","13000","東京都","ha","96"
"017","気象被害_高温障害_被害面積","14000","神奈川県","ha","504"
"017","気象被害_高温障害_被害面積","15000","新潟県","ha","49200"
"017","気象被害_高温障害_被害面積","16000","富山県","ha","39000"
"017","気象被害_高温障害_被害面積","17000","石川県","ha","26400"
"017","気象被害_高温障害_被害面積","18000","福井県","ha","26400"
"017","気象被害_高温障害_被害面積","19000","山梨県","ha","210"
"017","気象被害_高温障害_被害面積","20000","長野県","ha","3970"
"017","気象被害_高温障害_被害面積","21000","岐阜県","ha","978"
"017","気象被害_高温障害_被害面積","22000","静岡県","ha","3920"
"017","気象被害_高温障害_被害面積","23000","愛知県","ha","11800"
"017","気象被害_高温障害_被害面積","24000","三重県","ha","9100"
"017","気象被害_高温障害_被害面積","25000","滋賀県","ha","7470"
"017","気象被害_高温障害_被害面積","26000","京都府","ha","－"
"017","気象被害_高温障害_被害面積","27000","大阪府","ha","150"
"017","気象被害_高温障害_被害面積","28000","兵庫県","ha","15500"
"017","気象被害_高温障害_被害面積","29000","奈良県","ha","－"
"017","気象被害_高温障害_被害面積","30000","和歌山県","ha","2600"
"017","気象被害_高温障害_被害面積","31000","鳥取県","ha","4210"
"017","気象被害_高温障害_被害面積","32000","島根県","ha","14800"
"017","気象被害_高温障害_被害面積","33000","岡山県","ha","8150"
"017","気象被害_高温障害_被害面積","34000","広島県","ha","3890"
"017","気象被害_高温障害_被害面積","35000","山口県","ha","6150"
"017","気象被害_高温障害_被害面積","36000","徳島県","ha","2320"
"017","気象被害_高温障害_被害面積","37000","香川県","ha","2800"
"017","気象被害_高温障害_被害面積","38000","愛媛県","ha","2610"
"017","気象被害_高温障害_被害面積","39000","高知県","ha","1280"
"017","気象被害_高温障害_被害面積","40000","福岡県","ha","－"
"017","気象被害_高温障害_被害面積","41000","佐賀県","ha","－"
"017","気象被害_高温障害_被害面積","42000","長崎県","ha","3080"
"017","気象被害_高温障害_被害面積","43000","熊本県","ha","5540"
"017","気象被害_高温障害_被害面積","44000","大分県","ha","－"
"017","気象被害_高温障害_被害面積","45000","宮崎県","ha","－"
"017","気象被害_高温障害_被害面積","46000","鹿児島県","ha","10900"
"017","気象被害_高温障害_被害面積","47000","沖縄県","ha","－"
"017","気象被害_高温障害_被害面積","N0013","関東農政局","ha","72400"
"017","気象被害_高温障害_被害面積","N0014","東海農政局","ha","21900"
"017","気象被害_高温障害_被害面積","N0015","中国四国農政局","ha","46200"
"018","気象被害_高温障害_被害量","N0001","全国","ｔ","44500"
"018","気象被害_高温障害_被害量","N0002","北海道","ｔ","176"
"018","気象被害_高温障害_被害量","N0003","都府県","ｔ","44300"
"018","気象被害_高温障害_被害量","N0004","東北","ｔ","14900"
"018","気象被害_高温障害_被害量","N0005","北陸","ｔ","9770"
"018","気象被害_高温障害_被害量","N0006","関東・東山","ｔ","8590"
"018","気象被害_高温障害_被害量","N0007","東海","ｔ","2190"
"018","気象被害_高温障害_被害量","N0008","近畿","ｔ","2070"
"018","気象被害_高温障害_被害量","N0009","中国","ｔ","4430"
"018","気象被害_高温障害_被害量","N0010","四国","ｔ","952"
"018","気象被害_高温障害_被害量","N0011","九州","ｔ","1400"
"018","気象被害_高温障害_被害量","N0012","沖縄","ｔ","－"
"018","気象被害_高温障害_被害量","01000","北海道","ｔ","176"
"018","気象被害_高温障害_被害量","02000","青森県","ｔ","－"
"018","気象被害_高温障害_被害量","03000","岩手県","ｔ","80"
"018","気象被害_高温障害_被害量","04000","宮城県","ｔ","75"
"018","気象被害_高温障害_被害量","05000","秋田県","ｔ","3950"
"018","気象被害_高温障害_被害量","06000","山形県","ｔ","8800"
"018","気象被害_高温障害_被害量","07000","福島県","ｔ","2040"
"018","気象被害_高温障害_被害量","08000","茨城県","ｔ","216"
"018","気象被害_高温障害_被害量","09000","栃木県","ｔ","－"
"018","気象被害_高温障害_被害量","10000","群馬県","ｔ","2480"
"018","気象被害_高温障害_被害量","11000","埼玉県","ｔ","1240"
"018","気象被害_高温障害_被害量","12000","千葉県","ｔ","4110"
"018","気象被害_高温障害_被害量","13000","東京都","ｔ","7"
"018","気象被害_高温障害_被害量","14000","神奈川県","ｔ","60"
"018","気象被害_高温障害_被害量","15000","新潟県","ｔ","5000"
"018","気象被害_高温障害_被害量","16000","富山県","ｔ","3120"
"018","気象被害_高温障害_被害量","17000","石川県","ｔ","607"
"018","気象被害_高温障害_被害量","18000","福井県","ｔ","1040"
"018","気象被害_高温障害_被害量","19000","山梨県","ｔ","60"
"018","気象被害_高温障害_被害量","20000","長野県","ｔ","421"
"018","気象被害_高温障害_被害量","21000","岐阜県","ｔ","53"
"018","気象被害_高温障害_被害量","22000","静岡県","ｔ","657"
"018","気象被害_高温障害_被害量","23000","愛知県","ｔ","305"
"018","気象被害_高温障害_被害量","24000","三重県","ｔ","1170"
"018","気象被害_高温障害_被害量","25000","滋賀県","ｔ","636"
"018","気象被害_高温障害_被害量","26000","京都府","ｔ","－"
"018","気象被害_高温障害_被害量","27000","大阪府","ｔ","9"
"018","気象被害_高温障害_被害量","28000","兵庫県","ｔ","1100"
"018","気象被害_高温障害_被害量","29000","奈良県","ｔ","－"
"018","気象被害_高温障害_被害量","30000","和歌山県","ｔ","320"
"018","気象被害_高温障害_被害量","31000","鳥取県","ｔ","846"
"018","気象被害_高温障害_被害量","32000","島根県","ｔ","1870"
"018","気象被害_高温障害_被害量","33000","岡山県","ｔ","819"
"018","気象被害_高温障害_被害量","34000","広島県","ｔ","477"
"018","気象被害_高温障害_被害量","35000","山口県","ｔ","418"
"018","気象被害_高温障害_被害量","36000","徳島県","ｔ","200"
"018","気象被害_高温障害_被害量","37000","香川県","ｔ","400"
"018","気象被害_高温障害_被害量","38000","愛媛県","ｔ","287"
"018","気象被害_高温障害_被害量","39000","高知県","ｔ","65"
"018","気象被害_高温障害_被害量","40000","福岡県","ｔ","－"
"018","気象被害_高温障害_被害量","41000","佐賀県","ｔ","－"
"018","気象被害_高温障害_被害量","42000","長崎県","ｔ","100"
"018","気象被害_高温障害_被害量","43000","熊本県","ｔ","515"
"018","気象被害_高温障害_被害量","44000","大分県","ｔ","－"
"018","気象被害_高温障害_被害量","45000","宮崎県","ｔ","－"
"018","気象被害_高温障害_被害量","46000","鹿児島県","ｔ","785"
"018","気象被害_高温障害_被害量","47000","沖縄県","ｔ","－"
"018","気象被害_高温障害_被害量","N0013","関東農政局","ｔ","9250"
"018","気象被害_高温障害_被害量","N0014","東海農政局","ｔ","1530"
"018","気象被害_高温障害_被害量","N0015","中国四国農政局","ｔ","5380"
"019","気象被害_その他_被害面積","N0001","全国","ha","251900"
"019","気象被害_その他_被害面積","N0002","北海道","ha","1360"
"019","気象被害_その他_被害面積","N0003","都府県","ha","250500"
"019","気象被害_その他_被害面積","N0004","東北","ha","142000"
"019","気象被害_その他_被害面積","N0005","北陸","ha","1210"
"019","気象被害_その他_被害面積","N0006","関東・東山","ha","83100"
"019","気象被害_その他_被害面積","N0007","東海","ha","15300"
"019","気象被害_その他_被害面積","N0008","近畿","ha","7210"
"019","気象被害_その他_被害面積","N0009","中国","ha","1"
"019","気象被害_その他_被害面積","N0010","四国","ha","0"
"019","気象被害_その他_被害面積","N0011","九州","ha","1680"
"019","気象被害_その他_被害面積","N0012","沖縄","ha","－"
"019","気象被害_その他_被害面積","01000","北海道","ha","1360"
"019","気象被害_その他_被害面積","02000","青森県","ha","8810"
"019","気象被害_その他_被害面積","03000","岩手県","ha","22000"
"019","気象被害_その他_被害面積","04000","宮城県","ha","24900"
"019","気象被害_その他_被害面積","05000","秋田県","ha","49800"
"019","気象被害_その他_被害面積","06000","山形県","ha","2300"
"019","気象被害_その他_被害面積","07000","福島県","ha","34200"
"019","気象被害_その他_被害面積","08000","茨城県","ha","17700"
"019","気象被害_その他_被害面積","09000","栃木県","ha","－"
"019","気象被害_その他_被害面積","10000","群馬県","ha","－"
"019","気象被害_その他_被害面積","11000","埼玉県","ha","25100"
"019","気象被害_その他_被害面積","12000","千葉県","ha","5110"
"019","気象被害_その他_被害面積","13000","東京都","ha","－"
"019","気象被害_その他_被害面積","14000","神奈川県","ha","1010"
"019","気象被害_その他_被害面積","15000","新潟県","ha","1200"
"019","気象被害_その他_被害面積","16000","富山県","ha","7"
"019","気象被害_その他_被害面積","17000","石川県","ha","0"
"019","気象被害_その他_被害面積","18000","福井県","ha","－"
"019","気象被害_その他_被害面積","19000","山梨県","ha","－"
"019","気象被害_その他_被害面積","20000","長野県","ha","34200"
"019","気象被害_その他_被害面積","21000","岐阜県","ha","－"
"019","気象被害_その他_被害面積","22000","静岡県","ha","－"
"019","気象被害_その他_被害面積","23000","愛知県","ha","15300"
"019","気象被害_その他_被害面積","24000","三重県","ha","1"
"019","気象被害_その他_被害面積","25000","滋賀県","ha","7210"
"019","気象被害_その他_被害面積","26000","京都府","ha","－"
"019","気象被害_その他_被害面積","27000","大阪府","ha","－"
"019","気象被害_その他_被害面積","28000","兵庫県","ha","0"
"019","気象被害_その他_被害面積","29000","奈良県","ha","－"
"019","気象被害_その他_被害面積","30000","和歌山県","ha","－"
"019","気象被害_その他_被害面積","31000","鳥取県","ha","1"
"019","気象被害_その他_被害面積","32000","島根県","ha","－"
"019","気象被害_その他_被害面積","33000","岡山県","ha","－"
"019","気象被害_その他_被害面積","34000","広島県","ha","－"
"019","気象被害_その他_被害面積","35000","山口県","ha","－"
"019","気象被害_その他_被害面積","36000","徳島県","ha","0"
"019","気象被害_その他_被害面積","37000","香川県","ha","0"
"019","気象被害_その他_被害面積","38000","愛媛県","ha","0"
"019","気象被害_その他_被害面積","39000","高知県","ha","－"
"019","気象被害_その他_被害面積","40000","福岡県","ha","－"
"019","気象被害_その他_被害面積","41000","佐賀県","ha","－"
"019","気象被害_その他_被害面積","42000","長崎県","ha","24"
"019","気象被害_その他_被害面積","43000","熊本県","ha","0"
"019","気象被害_その他_被害面積","44000","大分県","ha","－"
"019","気象被害_その他_被害面積","45000","宮崎県","ha","－"
"019","気象被害_その他_被害面積","46000","鹿児島県","ha","1660"
"019","気象被害_その他_被害面積","47000","沖縄県","ha","－"
"019","気象被害_その他_被害面積","N0013","関東農政局","ha","83100"
"019","気象被害_その他_被害面積","N0014","東海農政局","ha","15300"
"019","気象被害_その他_被害面積","N0015","中国四国農政局","ha","1"
"020","気象被害_その他_被害量","N0001","全国","ｔ","58900"
"020","気象被害_その他_被害量","N0002","北海道","ｔ","38"
"020","気象被害_その他_被害量","N0003","都府県","ｔ","58800"
"020","気象被害_その他_被害量","N0004","東北","ｔ","33200"
"020","気象被害_その他_被害量","N0005","北陸","ｔ","306"
"020","気象被害_その他_被害量","N0006","関東・東山","ｔ","24400"
"020","気象被害_その他_被害量","N0007","東海","ｔ","346"
"020","気象被害_その他_被害量","N0008","近畿","ｔ","360"
"020","気象被害_その他_被害量","N0009","中国","ｔ","2"
"020","気象被害_その他_被害量","N0010","四国","ｔ","2"
"020","気象被害_その他_被害量","N0011","九州","ｔ","180"
"020","気象被害_その他_被害量","N0012","沖縄","ｔ","－"
"020","気象被害_その他_被害量","01000","北海道","ｔ","38"
"020","気象被害_その他_被害量","02000","青森県","ｔ","1970"
"020","気象被害_その他_被害量","03000","岩手県","ｔ","2270"
"020","気象被害_その他_被害量","04000","宮城県","ｔ","6670"
"020","気象被害_その他_被害量","05000","秋田県","ｔ","17900"
"020","気象被害_その他_被害量","06000","山形県","ｔ","750"
"020","気象被害_その他_被害量","07000","福島県","ｔ","3620"
"020","気象被害_その他_被害量","08000","茨城県","ｔ","6050"
"020","気象被害_その他_被害量","09000","栃木県","ｔ","－"
"020","気象被害_その他_被害量","10000","群馬県","ｔ","－"
"020","気象被害_その他_被害量","11000","埼玉県","ｔ","7480"
"020","気象被害_その他_被害量","12000","千葉県","ｔ","710"
"020","気象被害_その他_被害量","13000","東京都","ｔ","－"
"020","気象被害_その他_被害量","14000","神奈川県","ｔ","104"
"020","気象被害_その他_被害量","15000","新潟県","ｔ","301"
"020","気象被害_その他_被害量","16000","富山県","ｔ","3"
"020","気象被害_その他_被害量","17000","石川県","ｔ","2"
"020","気象被害_その他_被害量","18000","福井県","ｔ","－"
"020","気象被害_その他_被害量","19000","山梨県","ｔ","－"
"020","気象被害_その他_被害量","20000","長野県","ｔ","10100"
"020","気象被害_その他_被害量","21000","岐阜県","ｔ","－"
"020","気象被害_その他_被害量","22000","静岡県","ｔ","－"
"020","気象被害_その他_被害量","23000","愛知県","ｔ","345"
"020","気象被害_その他_被害量","24000","三重県","ｔ","1"
"020","気象被害_その他_被害量","25000","滋賀県","ｔ","360"
"020","気象被害_その他_被害量","26000","京都府","ｔ","－"
"020","気象被害_その他_被害量","27000","大阪府","ｔ","－"
"020","気象被害_その他_被害量","28000","兵庫県","ｔ","0"
"020","気象被害_その他_被害量","29000","奈良県","ｔ","－"
"020","気象被害_その他_被害量","30000","和歌山県","ｔ","－"
"020","気象被害_その他_被害量","31000","鳥取県","ｔ","2"
"020","気象被害_その他_被害量","32000","島根県","ｔ","－"
"020","気象被害_その他_被害量","33000","岡山県","ｔ","－"
"020","気象被害_その他_被害量","34000","広島県","ｔ","－"
"020","気象被害_その他_被害量","35000","山口県","ｔ","－"
"020","気象被害_その他_被害量","36000","徳島県","ｔ","1"
"020","気象被害_その他_被害量","37000","香川県","ｔ","0"
"020","気象被害_その他_被害量","38000","愛媛県","ｔ","1"
"020","気象被害_その他_被害量","39000","高知県","ｔ","－"
"020","気象被害_その他_被害量","40000","福岡県","ｔ","－"
"020","気象被害_その他_被害量","41000","佐賀県","ｔ","－"
"020","気象被害_その他_被害量","42000","長崎県","ｔ","47"
"020","気象被害_その他_被害量","43000","熊本県","ｔ","1"
"020","気象被害_その他_被害量","44000","大分県","ｔ","－"
"020","気象被害_その他_被害量","45000","宮崎県","ｔ","－"
"020","気象被害_その他_被害量","46000","鹿児島県","ｔ","132"
"020","気象被害_その他_被害量","47000","沖縄県","ｔ","－"
"020","気象被害_その他_被害量","N0013","関東農政局","ｔ","24400"
"020","気象被害_その他_被害量","N0014","東海農政局","ｔ","346"
"020","気象被害_その他_被害量","N0015","中国四国農政局","ｔ","4"
"021","病害_計_被害面積","N0001","全国","ha","701800"
"021","病害_計_被害面積","N0002","北海道","ha","19200"
"021","病害_計_被害面積","N0003","都府県","ha","682600"
"021","病害_計_被害面積","N0004","東北","ha","86100"
"021","病害_計_被害面積","N0005","北陸","ha","52900"
"021","病害_計_被害面積","N0006","関東・東山","ha","112700"
"021","病害_計_被害面積","N0007","東海","ha","63100"
"021","病害_計_被害面積","N0008","近畿","ha","57800"
"021","病害_計_被害面積","N0009","中国","ha","63400"
"021","病害_計_被害面積","N0010","四国","ha","50900"
"021","病害_計_被害面積","N0011","九州","ha","195800"
"021","病害_計_被害面積","N0012","沖縄","ha","0"
"021","病害_計_被害面積","01000","北海道","ha","19200"
"021","病害_計_被害面積","02000","青森県","ha","10200"
"021","病害_計_被害面積","03000","岩手県","ha","4340"
"021","病害_計_被害面積","04000","宮城県","ha","14300"
"021","病害_計_被害面積","05000","秋田県","ha","21800"
"021","病害_計_被害面積","06000","山形県","ha","16700"
"021","病害_計_被害面積","07000","福島県","ha","18900"
"021","病害_計_被害面積","08000","茨城県","ha","20400"
"021","病害_計_被害面積","09000","栃木県","ha","27100"
"021","病害_計_被害面積","10000","群馬県","ha","6870"
"021","病害_計_被害面積","11000","埼玉県","ha","36500"
"021","病害_計_被害面積","12000","千葉県","ha","9250"
"021","病害_計_被害面積","13000","東京都","ha","48"
"021","病害_計_被害面積","14000","神奈川県","ha","2850"
"021","病害_計_被害面積","15000","新潟県","ha","29000"
"021","病害_計_被害面積","16000","富山県","ha","7350"
"021","病害_計_被害面積","17000","石川県","ha","5030"
"021","病害_計_被害面積","18000","福井県","ha","11500"
"021","病害_計_被害面積","19000","山梨県","ha","1880"
"021","病害_計_被害面積","20000","長野県","ha","7860"
"021","病害_計_被害面積","21000","岐阜県","ha","16200"
"021","病害_計_被害面積","22000","静岡県","ha","7540"
"021","病害_計_被害面積","23000","愛知県","ha","22800"
"021","病害_計_被害面積","24000","三重県","ha","16500"
"021","病害_計_被害面積","25000","滋賀県","ha","26500"
"021","病害_計_被害面積","26000","京都府","ha","3230"
"021","病害_計_被害面積","27000","大阪府","ha","3000"
"021","病害_計_被害面積","28000","兵庫県","ha","12300"
"021","病害_計_被害面積","29000","奈良県","ha","7220"
"021","病害_計_被害面積","30000","和歌山県","ha","5580"
"021","病害_計_被害面積","31000","鳥取県","ha","7320"
"021","病害_計_被害面積","32000","島根県","ha","8910"
"021","病害_計_被害面積","33000","岡山県","ha","28600"
"021","病害_計_被害面積","34000","広島県","ha","7620"
"021","病害_計_被害面積","35000","山口県","ha","11100"
"021","病害_計_被害面積","36000","徳島県","ha","16700"
"021","病害_計_被害面積","37000","香川県","ha","17300"
"021","病害_計_被害面積","38000","愛媛県","ha","9820"
"021","病害_計_被害面積","39000","高知県","ha","7040"
"021","病害_計_被害面積","40000","福岡県","ha","49700"
"021","病害_計_被害面積","41000","佐賀県","ha","14900"
"021","病害_計_被害面積","42000","長崎県","ha","6970"
"021","病害_計_被害面積","43000","熊本県","ha","30600"
"021","病害_計_被害面積","44000","大分県","ha","32200"
"021","病害_計_被害面積","45000","宮崎県","ha","28400"
"021","病害_計_被害面積","46000","鹿児島県","ha","33000"
"021","病害_計_被害面積","47000","沖縄県","ha","0"
"021","病害_計_被害面積","N0013","関東農政局","ha","120300"
"021","病害_計_被害面積","N0014","東海農政局","ha","55500"
"021","病害_計_被害面積","N0015","中国四国農政局","ha","114300"
"022","病害_計_被害量","N0001","全国","ｔ","123700"
"022","病害_計_被害量","N0002","北海道","ｔ","2700"
"022","病害_計_被害量","N0003","都府県","ｔ","120900"
"022","病害_計_被害量","N0004","東北","ｔ","19100"
"022","病害_計_被害量","N0005","北陸","ｔ","4530"
"022","病害_計_被害量","N0006","関東・東山","ｔ","22500"
"022","病害_計_被害量","N0007","東海","ｔ","10100"
"022","病害_計_被害量","N0008","近畿","ｔ","10200"
"022","病害_計_被害量","N0009","中国","ｔ","10500"
"022","病害_計_被害量","N0010","四国","ｔ","7360"
"022","病害_計_被害量","N0011","九州","ｔ","36800"
"022","病害_計_被害量","N0012","沖縄","ｔ","0"
"022","病害_計_被害量","01000","北海道","ｔ","2700"
"022","病害_計_被害量","02000","青森県","ｔ","1360"
"022","病害_計_被害量","03000","岩手県","ｔ","1160"
"022","病害_計_被害量","04000","宮城県","ｔ","4220"
"022","病害_計_被害量","05000","秋田県","ｔ","4410"
"022","病害_計_被害量","06000","山形県","ｔ","2180"
"022","病害_計_被害量","07000","福島県","ｔ","5730"
"022","病害_計_被害量","08000","茨城県","ｔ","8160"
"022","病害_計_被害量","09000","栃木県","ｔ","3460"
"022","病害_計_被害量","10000","群馬県","ｔ","2380"
"022","病害_計_被害量","11000","埼玉県","ｔ","4830"
"022","病害_計_被害量","12000","千葉県","ｔ","1550"
"022","病害_計_被害量","13000","東京都","ｔ","6"
"022","病害_計_被害量","14000","神奈川県","ｔ","210"
"022","病害_計_被害量","15000","新潟県","ｔ","1710"
"022","病害_計_被害量","16000","富山県","ｔ","608"
"022","病害_計_被害量","17000","石川県","ｔ","466"
"022","病害_計_被害量","18000","福井県","ｔ","1750"
"022","病害_計_被害量","19000","山梨県","ｔ","622"
"022","病害_計_被害量","20000","長野県","ｔ","1320"
"022","病害_計_被害量","21000","岐阜県","ｔ","3730"
"022","病害_計_被害量","22000","静岡県","ｔ","969"
"022","病害_計_被害量","23000","愛知県","ｔ","2680"
"022","病害_計_被害量","24000","三重県","ｔ","2720"
"022","病害_計_被害量","25000","滋賀県","ｔ","4650"
"022","病害_計_被害量","26000","京都府","ｔ","364"
"022","病害_計_被害量","27000","大阪府","ｔ","905"
"022","病害_計_被害量","28000","兵庫県","ｔ","1300"
"022","病害_計_被害量","29000","奈良県","ｔ","2030"
"022","病害_計_被害量","30000","和歌山県","ｔ","913"
"022","病害_計_被害量","31000","鳥取県","ｔ","1150"
"022","病害_計_被害量","32000","島根県","ｔ","1310"
"022","病害_計_被害量","33000","岡山県","ｔ","4380"
"022","病害_計_被害量","34000","広島県","ｔ","1330"
"022","病害_計_被害量","35000","山口県","ｔ","2290"
"022","病害_計_被害量","36000","徳島県","ｔ","2770"
"022","病害_計_被害量","37000","香川県","ｔ","2460"
"022","病害_計_被害量","38000","愛媛県","ｔ","1130"
"022","病害_計_被害量","39000","高知県","ｔ","1010"
"022","病害_計_被害量","40000","福岡県","ｔ","7510"
"022","病害_計_被害量","41000","佐賀県","ｔ","2690"
"022","病害_計_被害量","42000","長崎県","ｔ","1300"
"022","病害_計_被害量","43000","熊本県","ｔ","8470"
"022","病害_計_被害量","44000","大分県","ｔ","5830"
"022","病害_計_被害量","45000","宮崎県","ｔ","5330"
"022","病害_計_被害量","46000","鹿児島県","ｔ","5610"
"022","病害_計_被害量","47000","沖縄県","ｔ","0"
"022","病害_計_被害量","N0013","関東農政局","ｔ","23500"
"022","病害_計_被害量","N0014","東海農政局","ｔ","9130"
"022","病害_計_被害量","N0015","中国四国農政局","ｔ","17800"
"023","病害_いもち病_被害面積","N0001","全国","ha","239300"
"023","病害_いもち病_被害面積","N0002","北海道","ha","3910"
"023","病害_いもち病_被害面積","N0003","都府県","ha","235400"
"023","病害_いもち病_被害面積","N0004","東北","ha","41100"
"023","病害_いもち病_被害面積","N0005","北陸","ha","15500"
"023","病害_いもち病_被害面積","N0006","関東・東山","ha","27000"
"023","病害_いもち病_被害面積","N0007","東海","ha","24800"
"023","病害_いもち病_被害面積","N0008","近畿","ha","20500"
"023","病害_いもち病_被害面積","N0009","中国","ha","22700"
"023","病害_いもち病_被害面積","N0010","四国","ha","14900"
"023","病害_いもち病_被害面積","N0011","九州","ha","69000"
"023","病害_いもち病_被害面積","N0012","沖縄","ha","0"
"023","病害_いもち病_被害面積","01000","北海道","ha","3910"
"023","病害_いもち病_被害面積","02000","青森県","ha","5190"
"023","病害_いもち病_被害面積","03000","岩手県","ha","1690"
"023","病害_いもち病_被害面積","04000","宮城県","ha","3500"
"023","病害_いもち病_被害面積","05000","秋田県","ha","12900"
"023","病害_いもち病_被害面積","06000","山形県","ha","5680"
"023","病害_いもち病_被害面積","07000","福島県","ha","12100"
"023","病害_いもち病_被害面積","08000","茨城県","ha","9910"
"023","病害_いもち病_被害面積","09000","栃木県","ha","4700"
"023","病害_いもち病_被害面積","10000","群馬県","ha","1020"
"023","病害_いもち病_被害面積","11000","埼玉県","ha","1300"
"023","病害_いもち病_被害面積","12000","千葉県","ha","4760"
"023","病害_いもち病_被害面積","13000","東京都","ha","4"
